trip_id,bus_id,route_id,stop_id,stop_name,arrival_time_scheduled,arrival_time_actual,departure_time_scheduled,departure_time_actual,passenger_count_boarding,passenger_count_alighting,day_of_week,date,weather_condition
TRIP_816,MH-BUS-8,MUM_Route_C,STOP_20,CST,23:37:10,23:45:10,18:41:16,,38.0,0.0,Wednesday,2024-07-11,Rainy
TRIP_817,MH-BUS-10,MUM_Route_D,STOP_15,Mulund,01:10:23,01:11:23,19:41:24,19:51:24,38.0,33.0,Saturday,2024-07-21,Sunny
TRIP_818,MH-BUS-8,MUM_Route_B,STOP_5,Mulund,20:22:19,20:34:19,10:05:36,10:11:36,30.0,29.0,Monday,2024-06-12,Rainy
TRIP_819,MH-BUS-4,MUM_Route_C,STOP_11,Chembur,10:33:57,10:45:57,20:40:14,20:47:14,23.0,21.0,Wednesday,2024-06-26,Humid
TRIP_820,MH-BUS-2,MUM_Route_B,STOP_8,Andheri,11:43:03,11:59:03,02:40:09,,21.0,0.0,Saturday,2024-06-07,Partly Cloudy
TRIP_821,MH-BUS-4,MUM_Route_E,STOP_14,Colaba,10:22:05,10:39:05,00:00:09,00:09:09,12.0,18.0,Monday,2024-06-13,Monsoon
TRIP_822,MH-BUS-8,MUM_Route_A,STOP_11,Dadar,18:20:07,18:38:07,13:25:04,13:28:04,,48.0,Wednesday,2024-08-19,Monsoon
TRIP_823,MH-BUS-7,MUM_Route_D,STOP_4,Powai,08:17:53,08:15:53,05:29:25,05:39:25,31.0,33.0,Saturday,2024-06-30,Sunny
TRIP_824,MH-BUS-1,MUM_Route_C,STOP_16,Ghatkopar,11:57:51,12:06:51,11:02:40,11:05:40,4.0,41.0,Sunday,2024-06-15,Monsoon
TRIP_825,MH-BUS-7,MUM_Route_C,STOP_17,Panvel,11:47:52,11:58:52,01:22:20,01:30:20,0.0,34.0,Monday,2024-08-28,Monsoon
TRIP_826,MH-BUS-9,MUM_Route_B,STOP_9,Belapur,06:18:13,06:18:13,15:35:01,15:41:01,7.0,0.0,Tuesday,2024-06-06,Cloudy
TRIP_827,MH-BUS-9,MUM_Route_B,STOP_17,Worli,22:36:14,22:32:14,10:41:50,10:49:50,27.0,39.0,Friday,2024-07-12,Monsoon
TRIP_828,MH-BUS-8,MUM_Route_C,STOP_19,Ghatkopar,06:32:51,06:37:51,13:28:03,13:36:03,15.0,20.0,Sunday,2024-08-20,Rainy
TRIP_829,MH-BUS-8,MUM_Route_A,STOP_17,Kurla,18:45:10,18:48:10,13:23:16,13:23:16,12.0,28.0,Sunday,2024-07-11,Partly Cloudy
TRIP_830,MH-BUS-9,MUM_Route_A,STOP_12,Worli,22:48:32,22:59:32,12:37:36,12:42:36,13.0,16.0,Friday,2024-08-27,Humid
TRIP_831,MH-BUS-9,MUM_Route_E,STOP_8,Andheri,06:44:24,06:56:24,23:11:04,23:20:04,66.0,0.0,Thursday,2024-07-18,Sunny
TRIP_832,MH-BUS-8,MUM_Route_B,STOP_9,CST,14:34:45,14:35:45,10:54:04,11:02:04,27.0,6.0,Saturday,2024-08-05,Partly Cloudy
TRIP_833,MH-BUS-5,MUM_Route_A,STOP_20,Kharghar,05:01:15,04:58:15,03:32:16,03:40:16,26.0,14.0,Monday,2024-08-11,Partly Cloudy
TRIP_834,MH-BUS-5,MUM_Route_C,STOP_9,Kurla,14:59:33,15:09:33,03:55:41,04:03:41,0.0,44.0,Thursday,2024-07-01,Sunny
TRIP_835,MH-BUS-3,MUM_Route_D,STOP_14,Colaba,06:36:18,06:45:18,02:35:48,02:45:48,10.0,51.0,Sunday,2024-06-15,Partly Cloudy
TRIP_836,MH-BUS-6,MUM_Route_D,STOP_1,Ghatkopar,15:36:56,,14:27:07,14:35:07,26.0,6.0,Tuesday,2024-07-11,Rainy
TRIP_837,MH-BUS-6,MUM_Route_D,STOP_19,Mulund,14:28:50,14:44:50,15:18:25,15:28:25,33.0,12.0,Tuesday,2024-08-18,Monsoon
TRIP_838,MH-BUS-9,MUM_Route_C,STOP_11,Bandra,17:41:33,,20:01:23,08:02:23PM,13.0,,Tuesday,2024-07-26,Rainy
TRIP_839,MH-BUS-3,MUM_Route_A,STOP_5,Powai,05:43:33,05:40:33,23:09:38,23:16:38,0.0,21.0,Sunday,2024-07-21,Rainy
TRIP_840,MH-BUS-1,MUM_Route_C,STOP_7,Dadar,01:31:17,01:51:17,09:17:50,09:21:50,36.0,13.0,Tuesday,2024-08-25,Humid
TRIP_841,MH-BUS-7,MUM_Route_C,STOP_4,Panvel,12:05:11,,22:03:25,22:05:25,54.0,7.0,Wednesday,2024-08-30,Sunny
TRIP_842,MH-BUS-4,MUM_Route_C,STOP_13,Mulund,23:53:41,23:57:41,16:29:21,16:39:21,41.0,31.0,Thursday,2024-08-25,Rainy
TRIP_843,MH-BUS-10,MUM_Route_A,STOP_2,Ghatkopar,11:55:18,12:06:18,05:01:56,05:04:56,25.0,5.0,Monday,2024-08-03,Partly Cloudy
TRIP_844,MH-BUS-2,MUM_Route_E,STOP_19,Kharghar,21:28:53,21:30:53,21:02:18,21:04:18,12.0,28.0,Tuesday,2024-08-30,Monsoon
TRIP_845,MH-BUS-1,MUM_Route_B,STOP_12,Worli,15:05:53,15:17:53,00:48:44,00:56:44,12.0,50.0,Wednesday,2024-08-20,Cloudy
TRIP_846,MH-BUS-10,MUM_Route_A,STOP_9,Mulund,03:43:35,03:56:35,17:05:09,17:11:09,,2.0,Monday,2024-08-21,Humid
TRIP_847,MH-BUS-10,MUM_Route_B,STOP_7,Kharghar,01:43:33,01:58:33,14:28:27,14:32:27,27.0,11.0,Sunday,2024-08-16,Cloudy
TRIP_848,MH-BUS-6,MUM_Route_B,STOP_20,Belapur,13:24:33,13:41:33,01:13:59,01:16:59,30.0,18.0,Monday,2024-07-25,Monsoon
TRIP_849,MH-BUS-6,MUM_Route_C,STOP_11,Kurla,16:06:13,16:13:13,15:47:00,15:54:00,64.0,0.0,Monday,2024-06-15,
TRIP_850,MH-BUS-3,MUM_Route_B,STOP_11,Colaba,02:08:20,02:24:20,15:21:22,,18.0,0.0,Saturday,2024-07-14,Rainy
TRIP_851,MH-BUS-8,MUM_Route_E,STOP_19,Borivali,14:09:24,14:15:24,23:55:54,00:02:54,0.0,13.0,Monday,2024-06-21,Rainy
TRIP_852,MH-BUS-1,MUM_Route_A,STOP_11,Worli,16:55:33,17:01:33,23:08:02,23:16:02,30.0,12.0,Tuesday,2024-06-01,Rainy
TRIP_853,MH-BUS-6,MUM_Route_B,STOP_5,Churchgate,23:10:31,23:10:31,04:07:43,04:12:43,24.0,16.0,Friday,2024-07-01,Humid
TRIP_854,MH-BUS-2,MUM_Route_C,STOP_6,Nerul,06:21:28,06:30:28,21:51:40,21:59:40,35.0,31.0,Saturday,2024-06-23,Cloudy
TRIP_855,MH-BUS-7,MUM_Route_C,STOP_18,Kharghar,00:01:22,00:01:22,17:09:46,17:19:46,14.0,17.0,Tuesday,2024-08-11,Monsoon
TRIP_856,MH-BUS-2,MUM_Route_A,STOP_1,Thane,21:38:12,21:50:12,03:33:21,03:36:21,5.0,28.0,Monday,2024-07-06,Sunny
TRIP_857,MH-BUS-3,MUM_Route_D,STOP_16,Vashi,15:02:54,15:07:54,00:42:01,00:45:01,50.0,47.0,Friday,2024-07-17,Humid
TRIP_858,MH-BUS-10,MUM_Route_D,STOP_5,Dadar,00:22:20,00:38:20,21:01:53,21:09:53,20.0,-2.0,Wednesday,2024-06-18,Cloudy
TRIP_859,MH-BUS-1,MUM_Route_D,STOP_11,Borivali,05:36:09,05:32:09,10:11:25,10:14:25,39.0,6.0,Saturday,2024-08-04,Partly Cloudy
TRIP_860,MH-BUS-3,MUM_Route_A,STOP_12,Nerul,22:25:15,22:44:15,00:44:35,00:51:35,,44.0,Wednesday,2024-08-08,Monsoon
TRIP_861,MH-BUS-7,MUM_Route_D,STOP_15,Bandra,23:19:57,23:34:57,00:08:40,00:11:40,24.0,7.0,Friday,2024-08-28,Partly Cloudy
TRIP_862,MH-BUS-3,MUM_Route_E,STOP_6,Kurla,10:57:17,11:17:17,23:54:04,23:58:04,47.0,11.0,Wednesday,2024-07-27,Humid
TRIP_863,MH-BUS-9,MUM_Route_E,STOP_8,Belapur,15:36:35,15:31:35,11:44:57,11:51:57,29.0,27.0,Wednesday,2024-08-17,Sunny
TRIP_864,MH-BUS-8,MUM_Route_C,STOP_5,Bandra,16:25:32,16:28:32,18:18:17,18:23:17,43.0,9.0,Monday,2024-07-18,Monsoon
TRIP_865,MH-BUS-3,MUM_Route_B,STOP_8,CST,21:38:28,21:48:28,07:36:34,,,25.0,Tuesday,2024-07-07,Monsoon
TRIP_866,MH-BUS-4,MUM_Route_C,STOP_14,Vashi,10:28:54,10:25:54,15:25:49,,-5.0,9.0,Wednesday,2024-08-26,Monsoon
TRIP_867,MH-BUS-8,MUM_Route_C,STOP_6,Borivali,11:38:21,11:35:21,23:15:02,23:16:02,51.0,23.0,Wednesday,2024-06-15,Humid
TRIP_868,MH-BUS-5,MUM_Route_D,STOP_19,Ghatkopar,20:40:47,20:39:47,06:22:46,06:26:46,27.0,26.0,Saturday,2024-06-21,Humid
TRIP_869,MH-BUS-10,MUM_Route_A,STOP_12,Lower Parel,19:52:27,20:01:27,23:59:13,00:07:13,40.0,20.0,Thursday,2024-07-01,Rainy
TRIP_870,MH-BUS-9,MUM_Route_A,STOP_18,Andheri,17:28:56,17:48:56,20:05:56,20:11:56,27.0,14.0,Saturday,2024-07-30,Monsoon
TRIP_871,MH-BUS-10,MUM_Route_E,STOP_5,Thane,21:08:50,21:27:50,01:19:39,01:23:39,49.0,47.0,Thursday,2024-08-21,Monsoon
TRIP_872,MH-BUS-3,MUM_Route_A,STOP_14,Bandra,00:09:04,00:04:04,13:23:14,13:26:14,28.0,3.0,Wednesday,2024-07-19,Partly Cloudy
TRIP_873,MH-BUS-7,MUM_Route_E,STOP_11,Dadar,19:34:23,19:39:23,18:44:06,18:53:06,10.0,17.0,Friday,2024-06-11,Sunny
TRIP_874,MH-BUS-9,MUM_Route_D,STOP_14,Kurla,22:20:42,22:17:42,23:08:40,,9.0,0.0,Wednesday,2024-07-08,Sunny
TRIP_875,MH-BUS-7,MUM_Route_A,STOP_15,Dadar,20:35:38,20:36:38,04:10:23,04:19:23,31.0,66.0,Friday,2024-08-02,Sunny
TRIP_876,MH-BUS-6,MUM_Route_B,STOP_13,CST,19:56:26,20:07:26,06:18:39,06:20:39,33.0,5.0,Sunday,2024-07-31,Rainy
TRIP_877,MH-BUS-9,MUM_Route_C,STOP_9,Dadar,16:08:00,16:27:00,23:16:01,23:23:01,5.0,21.0,Thursday,2024-06-24,Humid
TRIP_878,MH-BUS-7,MUM_Route_B,STOP_3,Borivali,05:08:12,05:04:12,01:09:06,01:14:06,37.0,11.0,Saturday,2024-06-05,Humid
TRIP_879,MH-BUS-2,MUM_Route_A,STOP_12,Dadar,08:52:05,09:09:05,08:21:19,08:28:19,28.0,6.0,Tuesday,2024-07-12,Partly Cloudy
TRIP_880,MH-BUS-8,MUM_Route_D,STOP_16,CST,17:43:43,17:40:43,22:15:46,22:18:46,17.0,30.0,Tuesday,2024-08-31,Humid
TRIP_881,MH-BUS-7,MUM_Route_D,STOP_11,Nerul,07:21:24,07:30:24,02:40:44,02:44:44,34.0,29.0,Friday,2024-07-06,Partly Cloudy
TRIP_882,MH-BUS-1,MUM_Route_D,STOP_19,Borivali,14:54:06,15:07:06,17:50:28,17:51:28,36.0,17.0,Saturday,2024-07-10,Monsoon
TRIP_883,MH-BUS-4,MUM_Route_E,STOP_16,Panvel,17:28:07,17:32:07,11:19:28,11:25:28,0.0,29.0,Sunday,2024-06-04,Partly Cloudy
TRIP_884,MH-BUS-2,MUM_Route_B,STOP_13,Borivali,04:34:59,04:45:59,02:09:55,02:17:55,20.0,26.0,Friday,2024-06-09,Rainy
TRIP_885,MH-BUS-5,MUM_Route_A,STOP_1,Thane,22:39:23,22:42:23,22:37:28,22:39:28,35.0,23.0,Thursday,2024-06-04,Partly Cloudy
TRIP_886,MH-BUS-9,MUM_Route_E,STOP_14,Chembur,05:15:39,05:29:39,06:23:06,06:32:06,26.0,14.0,Wednesday,2024-07-03,Partly Cloudy
TRIP_887,MH-BUS-2,MUM_Route_E,STOP_1,Ghatkopar,08:56:03,08:56:03,13:12:30,13:19:30,3.0,37.0,Wednesday,2024-07-07,Monsoon
TRIP_888,MH-BUS-2,MUM_Route_B,STOP_2,Panvel,17:42:29,18:01:29,21:29:31,21:35:31,21.0,13.0,Tuesday,2024-08-09,Monsoon
TRIP_889,MH-BUS-1,MUM_Route_D,STOP_14,Chembur,11:08:26,,05:55:42,05:59:42,31.0,52.0,Sunday,2024-06-14,Humid
TRIP_890,MH-BUS-10,MUM_Route_E,STOP_2,Thane,06:05:33,06:06:33,10:26:22,10:26:22,,31.0,Friday,2024-06-08,Cloudy
TRIP_891,MH-BUS-3,MUM_Route_B,STOP_19,Bandra,06:09:00,06:08:00,12:14:10,12:19:10,5.0,22.0,Friday,2024-08-29,Cloudy
TRIP_892,MH-BUS-3,MUM_Route_C,STOP_4,Ghatkopar,08:26:50,08:30:50,01:24:55,01:25:55,13.0,29.0,Thursday,2024-06-24,Monsoon
TRIP_893,MH-BUS-1,MUM_Route_E,STOP_17,Lower Parel,07:57:19,08:03:19,20:25:41,20:29:41,26.0,14.0,Wednesday,2024-07-01,Cloudy
TRIP_894,MH-BUS-4,MUM_Route_A,STOP_15,Panvel,11:05:06,11:08:06,03:18:28,03:25:28,21.0,13.0,Thursday,2024-07-14,Partly Cloudy
TRIP_895,MH-BUS-5,MUM_Route_B,STOP_10,Vashi,23:15:39,23:15:39,08:41:06,08:44:06,2.0,27.0,Monday,2024-08-21,Sunny
TRIP_896,MH-BUS-6,MUM_Route_A,STOP_3,Colaba,05:52:31,06:03:31,20:44:11,20:50:11,50.0,9.0,Thursday,2024-07-05,Rainy
TRIP_897,MH-BUS-10,MUM_Route_C,STOP_15,Panvel,04:36:26,04:47:26,09:05:20,09:13:20,15.0,26.0,Saturday,2024-06-06,Monsoon
TRIP_898,MH-BUS-8,MUM_Route_E,STOP_9,Vashi,09:06:51,09:08:51,06:02:43,06:10:43,12.0,17.0,Monday,2024-07-25,Cloudy
TRIP_899,MH-BUS-2,MUM_Route_B,STOP_9,Andheri,19:06:05,19:01:05,05:07:18,05:11:18,,20.0,Tuesday,2024-07-28,Partly Cloudy
TRIP_900,MH-BUS-2,MUM_Route_C,STOP_16,Dadar,04:57:30,05:14:30,16:12:14,16:18:14,30.0,9.0,Sunday,2024-07-24,Monsoon
TRIP_901,MH-BUS-6,MUM_Route_C,STOP_7,Thane,18:07:02,18:07:02,15:26:51,15:33:51,62.0,0.0,Thursday,2024-08-13,Partly Cloudy
TRIP_902,MH-BUS-2,MUM_Route_B,STOP_9,Panvel,06:00:49,06:06:49,01:46:30,01:56:30,,35.0,Tuesday,2024-06-10,Cloudy
TRIP_903,MH-BUS-5,MUM_Route_A,STOP_19,Nerul,21:08:28,21:27:28,06:57:16,07:07:16,18.0,33.0,Saturday,2024-07-11,Humid
TRIP_904,MH-BUS-1,MUM_Route_D,STOP_17,Bandra,12:45:11,13:03:11,06:02:27,06:11:27,,44.0,Thursday,2024-08-22,
TRIP_905,MH-BUS-8,MUM_Route_B,STOP_7,Kurla,20:08:03,20:12:03,11:07:53,11:16:53,,19.0,Thursday,2024-07-15,
TRIP_906,MH-BUS-1,MUM_Route_C,STOP_18,Ghatkopar,07:33:18,07:44:18,03:52:45,03:55:45,35.0,39.0,Tuesday,2024-08-14,Humid
TRIP_907,MH-BUS-4,MUM_Route_A,STOP_16,Thane,00:27:13,00:40:13,05:42:41,05:43:41,7.0,0.0,Saturday,2024-08-13,Humid
TRIP_908,MH-BUS-6,MUM_Route_A,STOP_11,Thane,14:46:02,14:57:02,07:49:37,075537,43.0,16.0,Sunday,2024-08-23,Partly Cloudy
TRIP_909,MH-BUS-6,MUM_Route_C,STOP_13,Churchgate,16:24:29,16:42:29,08:27:05,08:37:05,28.0,15.0,Friday,2024-08-30,Rainy
TRIP_910,MH-BUS-7,MUM_Route_A,STOP_1,Kharghar,07:29:28,07:40:28,12:04:50,12:09:50,15.0,6.0,Thursday,2024-07-19,Monsoon
TRIP_911,MH-BUS-1,MUM_Route_D,STOP_8,Vashi,01:46:42,,16:24:48,16:30:48,42.0,43.0,Saturday,2024-06-08,Sunny
TRIP_912,MH-BUS-5,MUM_Route_E,STOP_9,Kurla,10:30:38,10:26:38,23:14:38,11:19:38PM,30.0,26.0,Monday,2024-08-08,Humid
TRIP_913,MH-BUS-6,MUM_Route_C,STOP_15,Kharghar,07:23:04,07:19:04,05:05:59,05:05:59,6.0,22.0,Thursday,2024-07-01,Cloudy
TRIP_914,MH-BUS-8,MUM_Route_D,STOP_1,Powai,20:20:03,20:18:03,11:24:20,11:34:20,13.0,58.0,Saturday,2024-06-03,Monsoon
TRIP_915,MH-BUS-10,MUM_Route_C,STOP_4,Kurla,07:29:13,07:41:13,23:26:24,23:35:24,45.0,3.0,Thursday,2024-06-17,CLOUDY
TRIP_916,MH-BUS-3,MUM_Route_B,STOP_14,Colaba,03:04:26,03:09:26,12:08:11,12:08:11,22.0,,Thursday,2024-08-08,Rainy
TRIP_917,MH-BUS-6,MUM_Route_D,STOP_16,CST,20:48:40,21:08:40,06:38:28,06:45:28,42.0,0.0,Tuesday,2024-06-13,Humid
TRIP_918,MH-BUS-5,MUM_Route_B,STOP_18,Churchgate,16:26:41,16:42:41,01:16:05,01:19:05,34.0,9.0,Tuesday,2024-08-17,Humid
TRIP_919,MH-BUS-1,MUM_Route_C,STOP_20,Worli,08:38:16,08:38:16,03:01:19,03:02:19,56.0,18.0,Monday,2024-08-11,Cloudy
TRIP_920,MH-BUS-9,MUM_Route_D,STOP_1,Ghatkopar,06:19:51,06:19:51,04:26:11,04:31:11,53.0,1.0,Sunday,2024-07-27,Sunny
TRIP_921,MH-BUS-10,MUM_Route_E,STOP_5,Mulund,08:25:24,08:31:24,05:09:54,05:13:54,26.0,12.0,Monday,2024-08-22,
TRIP_922,MH-BUS-10,MUM_Route_A,STOP_8,Bandra,11:10:44,11:14:44,20:22:07,20:23:07,14.0,33.0,Wednesday,2024-08-26,Rainy
TRIP_923,MH-BUS-6,MUM_Route_D,STOP_11,Borivali,01:24:38,01:39:38,17:00:49,17:09:49,22.0,11.0,Saturday,2024-08-28,Cloudy
TRIP_924,MH-BUS-8,MUM_Route_C,STOP_17,Dadar,04:35:07,04:47:07,12:58:05,13:08:05,9.0,41.0,Thursday,2024-07-21,Humid
TRIP_925,MH-BUS-2,MUM_Route_C,STOP_20,Churchgate,18:11:48,18:10:48,21:29:52,21:32:52,5.0,27.0,Monday,2024-08-19,Partly Cloudy
TRIP_926,MH-BUS-8,MUM_Route_D,STOP_7,Bandra,12:21:38,12:33:38,02:24:46,02:33:46,8.0,6.0,Sunday,2024-08-14,Partly Cloudy
TRIP_927,MH-BUS-6,MUM_Route_E,STOP_9,Thane,06:36:28,06:38:28,06:44:23,06:48:23,24.0,,Wednesday,2024-07-17,Rainy
TRIP_928,MH-BUS-8,MUM_Route_B,STOP_5,Churchgate,03:32:00,03:37:00,13:22:13,13:23:13,,3.0,Thursday,2024-07-08,
TRIP_929,MH-BUS-6,MUM_Route_B,STOP_8,Thane,12:14:08,12:30:08,04:08:04,04:14:04,16.0,28.0,Friday,2024-07-25,Rainy
TRIP_930,MH-BUS-6,MUM_Route_E,STOP_5,Mulund,22:11:13,22:10:13,11:42:25,11:49:25,18.0,9.0,Monday,2024-08-03,Rainy
TRIP_931,MH-BUS-5,MUM_Route_D,STOP_13,Chembur,09:32:17,09:47:17,13:16:02,13:17:02,23.0,16.0,Thursday,2024-07-03,Sunny
TRIP_932,MH-BUS-2,MUM_Route_C,STOP_4,Vashi,11:33:17,11:32:17,00:07:42,00:12:42,26.0,22.0,Friday,2024-07-10,Monsoon
TRIP_933,MH-BUS-7,MUM_Route_D,STOP_9,Bandra,03:12:31,03:13:31,08:57:19,08:59:19,9.0,29.0,Sunday,2024-06-12,Rainy
TRIP_934,MH-BUS-3,MUM_Route_C,STOP_18,Ghatkopar,19:03:29,18:59:29,08:49:29,08:54:29,15.0,31.0,Sunday,2024-06-13,Rainy
TRIP_935,MH-BUS-5,MUM_Route_C,STOP_3,Churchgate,17:54:12,18:06:12,19:56:58,20:06:58,32.0,29.0,Wednesday,2024-06-05,Sunny
TRIP_936,MH-BUS-2,MUM_Route_A,STOP_7,Panvel,10:00:08,09:55:08,19:15:02,19:19:02,23.0,2.0,Thursday,2024-06-22,Cloudy
TRIP_937,MH-BUS-8,MUM_Route_D,STOP_13,Dadar,19:15:42,19:18:42,15:36:12,15:44:12,14.0,28.0,Monday,2024-07-25,Humid
TRIP_938,MH-BUS-9,MUM_Route_C,STOP_14,Dadar,03:35:40,03:37:40,17:49:55,17:53:55,6.0,44.0,Wednesday,2024-07-26,Partly Cloudy
TRIP_939,MH-BUS-8,MUM_Route_B,STOP_18,Kharghar,06:53:10,06:58:10,05:47:09,05:56:09,26.0,22.0,Monday,2024-08-22,Monsoon
TRIP_940,MH-BUS-2,MUM_Route_A,STOP_5,Belapur,22:42:32,22:45:32,20:24:03,20:34:03,31.0,33.0,Saturday,2024-06-22,Rainy
TRIP_941,MH-BUS-4,MUM_Route_B,STOP_11,Dadar,19:02:45,19:16:45,09:30:35,09:39:35,26.0,21.0,Wednesday,2024-08-26,SUNNY
TRIP_942,MH-BUS-7,MUM_Route_E,STOP_16,Vashi,19:55:46,20:12:46,03:02:21,03:11:21,0.0,48.0,Friday,2024-06-10,Monsoon
TRIP_943,MH-BUS-6,MUM_Route_A,STOP_8,Lower Parel,15:07:57,,00:37:23,00:47:23,20.0,36.0,Monday,2024-07-22,Rainy
TRIP_944,MH-BUS-9,MUM_Route_B,STOP_13,Andheri,05:55:35,06:01:35,17:40:04,17:44:04,20.0,37.0,Thursday,2024-08-13,Partly Cloudy
TRIP_945,MH-BUS-3,MUM_Route_B,STOP_7,Kurla,14:13:58,14:11:58,06:05:21,06:05:21,57.0,19.0,Tuesday,2024-06-20,Rainy
TRIP_946,MH-BUS-10,MUM_Route_A,STOP_10,Dadar,22:35:49,22:50:49,02:17:27,,4.0,16.0,Friday,2024-06-10,
TRIP_947,MH-BUS-10,MUM_Route_E,STOP_1,Colaba,15:50:39,15:49:39,05:34:06,05:35:06,44.0,14.0,Saturday,2024-07-18,rainy
TRIP_948,MH-BUS-3,MUM_Route_A,STOP_20,Vashi,14:16:19,14:24:19,05:33:43,05:41:43,18.0,0.0,Thursday,2024-07-09,Rainy
TRIP_949,MH-BUS-1,MUM_Route_E,STOP_7,Chembur,06:56:20,06:51:20,08:01:51,08:07:51,0.0,32.0,Sunday,2024-08-04,Sunny
TRIP_950,MH-BUS-1,MUM_Route_C,STOP_19,Belapur,12:05:59,12:08:59,17:23:18,17:26:18,12.0,10.0,Tuesday,2024-07-26,Cloudy
TRIP_951,MH-BUS-6,MUM_Route_D,STOP_7,Kharghar,06:39:19,06:40:19,04:26:54,04:31:54,39.0,35.0,Monday,2024-06-26,Monsoon
TRIP_952,MH-BUS-1,MUM_Route_C,STOP_20,Panvel,09:46:12,09:57:12,10:59:40,11:01:40,0.0,23.0,Thursday,2024-06-20,Sunny
TRIP_953,MH-BUS-7,MUM_Route_D,STOP_2,Andheri,16:30:17,16:37:17,01:38:48,01:42:48,-5.0,0.0,Wednesday,2024-07-21,Monsoon
TRIP_954,MH-BUS-6,MUM_Route_A,STOP_9,Kharghar,09:47:22,09:57:22,19:27:50,193750,14.0,,Tuesday,2024-06-16,monsoon
TRIP_955,MH-BUS-9,MUM_Route_D,STOP_12,Ghatkopar,20:42:09,20:41:09,13:36:41,13:45:41,34.0,0.0,Friday,2024-07-13,Rainy
TRIP_956,MH-BUS-3,MUM_Route_B,STOP_7,CST,00:11:20,00:09:20,06:17:12,06:22:12,19.0,23.0,Monday,2024-08-16,
TRIP_957,MH-BUS-10,MUM_Route_C,STOP_9,Nerul,04:52:45,05:02:45,08:45:43,,0.0,39.0,Sunday,2024-08-10,Humid
TRIP_958,MH-BUS-3,MUM_Route_B,STOP_13,Kurla,20:00:36,19:55:36,04:25:38,04:27:38,24.0,15.0,Monday,2024-07-29,Rainy
TRIP_959,MH-BUS-1,MUM_Route_E,STOP_4,Borivali,02:28:02,02:43:02,10:45:32,10:47:32,32.0,24.0,Sunday,2024-06-02,Monsoon
TRIP_960,MH-BUS-5,MUM_Route_B,STOP_16,Churchgate,04:55:18,05:12:18,05:31:38,05:33:38,21.0,18.0,Saturday,2024-07-24,Monsoon
TRIP_961,MH-BUS-3,MUM_Route_D,STOP_7,CST,16:09:42,16:24:42,17:21:25,17:24:25,28.0,12.0,Tuesday,2024-08-02,Humid
TRIP_962,MH-BUS-3,MUM_Route_A,STOP_17,Kurla,23:43:04,23:54:04,12:58:37,13:00:37,0.0,18.0,Friday,2024-08-02,Monsoon
TRIP_963,MH-BUS-7,MUM_Route_D,STOP_14,Andheri,23:43:37,23:48:37,05:09:42,05:10:42,21.0,30.0,Friday,2024-07-21,Humid
TRIP_964,MH-BUS-3,MUM_Route_C,STOP_6,Borivali,21:07:42,21:05:42,22:16:43,22:25:43,0.0,57.0,Wednesday,2024-06-16,Monsoon
TRIP_965,MH-BUS-9,MUM_Route_B,STOP_11,Powai,01:00:02,01:05:02,00:21:33,00:21:33,1.0,0.0,Tuesday,2024-08-25,Humid
TRIP_966,MH-BUS-8,MUM_Route_D,STOP_19,CST,19:39:45,19:53:45,07:02:40,07:12:40,54.0,23.0,Sunday,2024-07-26,Humid
TRIP_967,MH-BUS-9,MUM_Route_B,STOP_19,Kurla,05:02:08,05:02:08,11:43:44,11:46:44,9.0,3.0,Monday,2024-08-27,Cloudy
TRIP_968,MH-BUS-9,MUM_Route_C,STOP_18,Thane,16:08:04,16:03:04,06:45:41,06:47:41,30.0,13.0,Thursday,2024-07-28,Sunny
TRIP_969,MH-BUS-7,MUM_Route_E,STOP_14,Andheri,09:33:10,09:40:10,17:10:25,17:13:25,34.0,4.0,Sunday,2024-08-01,Monsoon
TRIP_970,MH-BUS-10,MUM_Route_D,STOP_1,Borivali,20:10:33,20:30:33,14:04:52,14:12:52,48.0,23.0,Tuesday,2024-06-27,Monsoon
TRIP_971,MH-BUS-9,MUM_Route_B,STOP_12,Kurla,22:12:04,22:27:04,00:22:50,00:25:50,6.0,20.0,Sunday,2024-08-31,Humid
TRIP_972,MH-BUS-8,MUM_Route_A,STOP_7,Vashi,23:48:10,00:07:10,08:21:33,,34.0,32.0,Tuesday,2024-08-27,Cloudy
TRIP_973,MH-BUS-9,MUM_Route_E,STOP_18,Thane,18:53:19,18:53:19,16:26:17,16:36:17,25.0,20.0,Saturday,2024-06-19,Rainy
TRIP_974,MH-BUS-5,MUM_Route_E,STOP_10,Kurla,17:03:46,,06:50:37,06:50:37,35.0,40.0,Friday,2024-07-02,Rainy
TRIP_975,MH-BUS-6,MUM_Route_E,STOP_20,Mulund,17:22:20,17:38:20,18:30:26,18:35:26,16.0,36.0,Tuesday,2024-06-02,Partly Cloudy
TRIP_976,MH-BUS-7,MUM_Route_C,STOP_20,Kurla,14:35:29,14:46:29,06:22:42,06:25:42,0.0,1.0,Thursday,2024-07-28,Sunny
TRIP_977,MH-BUS-2,MUM_Route_B,STOP_20,Powai,18:16:54,18:32:54,20:56:54,21:06:54,0.0,0.0,Saturday,2024-08-11,
TRIP_978,MH-BUS-4,MUM_Route_A,STOP_18,Borivali,10:33:40,10:33:40,09:36:41,09:43:41,30.0,23.0,Sunday,2024-07-16,Partly Cloudy
